X;Y;Attack1;Attack2;Ability;Protect;EnemyX;EnemyY;next_move;DistanceDifference
-1.442673;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.8776730000000001
-1.471104;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.906104
-1.499534;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.934534
-1.527965;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.962965
-1.556395;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.991395
-1.584826;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.019826
-1.613256;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.048256
-1.641686;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.076686
-1.670117;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.105117
-1.698547;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.133547
-1.726978;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.161978
-1.755408;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.190408
-1.783839;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.218839
-1.812269;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.2472689999999997
-1.8407;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.2757
-1.86913;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.30413
-1.897561;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.332561
-1.925991;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.360991
-1.954422;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.389422
-1.982852;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.417852
-2.011282;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.446282
-2.039713;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.474713
-2.068143;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.503143
-2.096574;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.531574
-2.125004;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.560004
-2.153435;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.588435
-2.181865;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.616865
-2.210296;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.645296
-2.181865;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.616865
-2.153435;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.588435
-2.125004;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.560004
-2.096574;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.531574
-2.068143;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.503143
-2.039713;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.474713
-2.011282;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.446282
-1.982852;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.417852
-1.954422;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.389422
-1.925991;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.360991
-1.897561;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.332561
-1.869131;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.304131
-1.8407;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.2757
-1.81227;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.24727
-1.78384;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.21884
-1.755409;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.190409
-1.726979;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.161979
-1.698549;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.133549
-1.670118;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.105118
-1.641688;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.076688
-1.613258;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.048258
-1.584827;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.019827
-1.556397;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.991397
-1.527966;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.962966
-1.556397;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.991397
-1.584827;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.019827
-1.613258;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.048258
-1.641688;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.076688
-1.670119;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.1051189999999997
-1.698549;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.133549
-1.72698;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.16198
-1.75541;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.19041
-1.783841;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.218841
-1.75541;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.19041
-1.72698;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.16198
-1.69855;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.13355
-1.670119;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.1051189999999997
-1.641689;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.076689
-1.613259;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.048259
-1.584828;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;2.019828
-1.556398;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.991398
-1.527968;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.962968
-1.499537;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.934537
-1.471107;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.906107
-1.442677;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.877677
-1.414246;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.849246
-1.385816;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.820816
-1.385816;-3.950017;0;0;0.0;1.0;0.435;-3.945924;GoLeft;1.820816
-1.385816;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.820816
-1.357386;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.792386
-1.328955;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.7639550000000002
-1.300525;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.735525
-1.272094;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.7070940000000001
-1.243664;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.6786640000000002
-1.215234;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.650234
-1.186803;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.621803
-1.158373;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.5933730000000002
-1.129943;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.564943
-1.101512;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.536512
-1.073082;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.5080820000000001
-1.044652;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.479652
-1.016221;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.451221
-0.9877911;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.4227911
-0.9593607;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3943607
-0.9309303;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3659303
-0.9024999;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3374999
-0.8740695;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3090695
-0.8456391;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2806391
-0.8172087;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2522087
-0.7887783;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2237783
-0.7603479;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1953479
-0.7319175;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1669175
-0.7034871;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1384871
-0.6750567;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1100567
-0.6466263;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0816263
-0.6181959;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0531959
-0.5897655;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0247655
-0.5613351;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9963351
-0.5897655;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0247655
-0.6181959;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0531959
-0.6466263;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0816263
-0.6750567;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1100567
-0.7034871;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1384871
-0.7319175;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1669175
-0.7034872;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1384872
-0.6750568;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1100568
-0.6466264;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0816264
-0.618196;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.053196
-0.5897655;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0247655
-0.5613351;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9963351
-0.5329047;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.873939;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.801787;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.733559;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.669255;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.608875;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5329047;-3.552419;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9679047000000001
-0.5029048;-3.499887;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9379048000000001
-0.4729047;-3.451279;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9079047
-0.4429047;-3.406595;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8779047
-0.4129047;-3.365835;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8479047
-0.3829047;-3.328999;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8179046999999999
-0.3529047;-3.296087;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7879047
-0.3229047;-3.267099;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7579047
-0.2929047;-3.242035;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7279047000000001
-0.2629047;-3.220895;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6979047
-0.2329047;-3.203679;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6679047
-0.1729047;-3.181019;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6079047
-0.1129047;-3.174055;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5479047
-0.05290473;-3.182787;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.48790473
0.007095268;-3.207215;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.427904732
0.06709526;-3.247339;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.36790474
0.1570953;-3.336955;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2779047
0.1570953;-3.461887;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2779047
0.06709526;-3.622135;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.36790474
-0.05290474;-3.890735;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.48790474
-0.08290477;-3.955807;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.51790477
-0.209361;-3.951912;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.644361
-0.3563996;-3.950512;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950269;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950177;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950145;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950119;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950098;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950081;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950068;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.3563996;-3.950057;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7913996
-0.38483;-3.950048;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8198300000000001
-0.4132604;-3.950042;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8482604
-0.4416908;-3.950036;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8766908
-0.4701212;-3.950032;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9051212
-0.4985516;-3.950028;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9335515999999999
-0.526982;-3.950026;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9619819999999999
-0.5554124;-3.950023;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9904124000000001
-0.5838428;-3.950022;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0188428
-0.6122732;-3.95002;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0472732
-0.6407036;-3.950019;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0757036
-0.669134;-3.950018;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.104134
-0.6975644;-3.950018;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1325644
-0.7259948;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1609948
-0.7544252;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1894252
-0.7828556;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2178556
-0.811286;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.246286
-0.8397164;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2747164
-0.8681468;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3031468
-0.8965772;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3315772
-0.9250076;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3600076
-0.953438;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.388438
-0.9818684;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.4168684
-1.010299;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.4452990000000001
-1.038729;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.473729
-1.06716;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.5021600000000002
-1.09559;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.5305900000000001
-1.124021;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.559021
-1.152451;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.587451
-1.180882;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.615882
-1.209312;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.644312
-1.180882;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.615882
-1.152451;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.587451
-1.124021;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.559021
-1.095591;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.530591
-1.06716;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.5021600000000002
-1.03873;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.47373
-1.0103;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.4453
-0.9818693;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.4168692999999999
-0.9534389;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3884389
-0.9250085;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3600085
-0.8965781;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3315781
-0.8681477;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.3031477
-0.8397173;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2747173
-0.8112869;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2462869
-0.7828565;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.2178565
-0.7544261;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1894261
-0.7259957;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1609957
-0.6975653;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1325653
-0.6691349;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.1041349
-0.6407045;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0757045
-0.6122741;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0472741
-0.5838437;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;1.0188437
-0.5554133;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9904132999999999
-0.5269829;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9619829
-0.4985525;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9335525
-0.4701221;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.9051221
-0.4416917;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8766917000000001
-0.4132613;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8482613
-0.3848309;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.8198308999999999
-0.3564005;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7914005
-0.3279701;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7629701
-0.2995397;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7345397
-0.2711093;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.7061093
-0.2426789;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6776789
-0.2142485;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6492485
-0.1858181;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.6208181
-0.1558181;-3.873939;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5908181
-0.1258181;-3.801787;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.5608181
-0.09581807;-3.733559;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.53081807
-0.06581807;-3.669255;0;0;0.0;0.0;0.435;-3.945924;GoLeft;0.50081807
-0.03581807;-3.608875;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.47081807
-0.005818073;-3.552419;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.440818073
0.02418193;-3.499887;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.41081807
0.05418193;-3.451279;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.38081807
0.08418192;-3.406595;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.35081808000000003
0.1141819;-3.365835;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.3208181
0.1441819;-3.328999;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.29081809999999997
0.1741819;-3.296087;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2608181
0.2041819;-3.267099;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2308181
0.2341819;-3.242035;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.2008181
0.2641819;-3.220895;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.17081809999999997
0.2941819;-3.203679;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.1408181
0.3241819;-3.190387;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.11081809999999997
0.3541819;-3.181019;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.0808181
0.4141819;-3.174055;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.020818100000000006
0.4741819;-3.182786;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.03918189999999999
0.5341819;-3.207214;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.09918189999999999
0.6241818;-3.273286;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.1891818
0.7141817;-3.374674;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.27918170000000003
0.8041816;-3.511378;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.36918160000000005
0.8941815;-3.683398;0;0;0.0;0.0;0.435;-3.945924;Shoot;0.45918149999999996
1.014181;-3.967694;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.579181
1.014181;-3.954647;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.579181
1.118485;-3.95191;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.6834849999999999
1.244941;-3.950633;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.809941
1.325524;-3.95033;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.8905239999999999
1.380815;-3.950215;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.9458149999999999
1.409245;-3.950174;0;0;0.0;0.0;0.435;-3.945924;GoRight;0.974245
1.437675;-3.950141;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.002675
1.466106;-3.950115;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.0311059999999999
1.494536;-3.950094;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.059536
1.522967;-3.950078;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.087967
1.551397;-3.950064;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.1163969999999999
1.579827;-3.950053;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.144827
1.608258;-3.950045;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.173258
1.636688;-3.950038;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2016879999999999
1.665118;-3.950032;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.230118
1.693549;-3.950028;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.258549
1.721979;-3.950024;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.2869789999999999
1.750409;-3.950022;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.315409
1.77884;-3.950019;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.34384
1.80727;-3.950017;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.3722699999999999
1.8357;-3.950016;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4007
1.864131;-3.950015;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.429131
1.892561;-3.950014;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4575609999999999
1.920991;-3.950013;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.4859909999999998
1.949422;-3.950012;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.514422
1.977852;-3.950012;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.542852
2.006282;-3.950011;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.571282
2.034713;-3.950011;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.599713
2.063143;-3.950011;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.6281430000000001
2.091574;-3.950011;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.656574
2.120004;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.6850040000000002
2.148435;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.713435
2.176865;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.7418649999999998
2.205296;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.770296
2.233726;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.7987259999999998
2.262156;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.827156
2.290587;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.8555869999999999
2.319017;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.884017
2.347448;-3.95001;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.912448
2.375878;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.940878
2.404309;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.969309
2.432739;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.9977390000000002
2.46117;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.02617
2.4896;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.0545999999999998
2.518031;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.083031
2.546461;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.111461
2.574892;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.139892
2.603322;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.168322
2.631752;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.196752
2.687044;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.252044
2.582739;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.147739
2.456283;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;2.021283
2.375701;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.9407009999999998
2.32041;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.8854099999999998
2.291979;-3.950009;0;0;0.0;0.0;0.435;-3.945924;GoRight;1.856979
