X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
0.6389704;-3.950152;0;0;1;0;0;0;0;0;0.3805727;-3.866047;0;Jump
0.6674008;-3.950124;0;0;1;0;0;0;0;0;0.4023446;-3.925025;0;Jump
0.6958312;-3.950102;0;0;1;0;0;0;0;0;0.4241164;-3.987928;0;Jump
0.7242616;-3.950084;0;0;1;0;0;0;0;0;0.4458883;-3.914305;0;Jump
0.752692;-3.950069;0;0;1;0;0;0;0;0;0.4676601;-3.844606;0;Jump
0.7811224;-3.950058;0;0;1;0;0;0;0;0;0.4786839;-3.782973;0;Jump
0.8095528;-3.950049;0;0;1;0;0;0;0;0;0.4897078;-3.725264;0;Jump
0.8379833;-3.950041;0;0;1;0;0;0;0;0;0.5007316;-3.671479;0;Jump
0.8664137;-3.950035;0;0;1;0;0;0;0;0;0.5117555;-3.621618;0;Jump
0.8948441;-3.950031;0;0;1;0;0;0;0;0;0.5227795;-3.575681;0;Jump
0.8948441;-3.950027;0;0;1;0;0;0;0;0;0.5402977;-3.528993;0;Jump
0.8948441;-3.950024;0;0;1;0;0;0;0;0;0.557816;-3.486229;0;Jump
0.8948441;-3.950022;0;0;1;0;0;0;0;0;0.5753343;-3.447389;0;Jump
0.8948441;-3.95002;0;0;1;0;0;0;0;0;0.5928526;-3.412474;0;Jump
0.8948441;-3.950018;0;0;1;0;0;0;0;0;0.6103709;-3.381482;0;Jump
0.8948441;-3.950017;0;0;1;0;0;0;0;0;0.6262966;-3.341108;0;Jump
0.8948441;-3.950016;0;0;1;0;0;0;0;0;0.6422224;-3.304658;0;Jump
0.8948441;-3.950016;0;0;0;0;0;0;0;0;0.6422224;-3.304658;0;Jump
0.8948441;-3.950015;0;0;0;0;0;0;0;0;0.6581482;-3.272133;0;Jump
0.8664137;-3.950014;0;0;0;0;0;0;0;0;0.6740739;-3.243531;0;Jump
0.8379833;-3.950014;0;0;0;0;0;0;0;0;0.6899997;-3.218853;0;Jump
0.8379833;-3.950014;1;0;0;0;0;0;0;0;0.6899997;-3.218853;0;Jump
0.8095528;-3.950013;1;0;0;0;0;0;0;0;0.6929712;-3.212389;0;Jump
0.7811224;-3.950013;1;0;0;0;0;0;0;0;0.6959426;-3.209848;0;Jump
0.752692;-3.950013;1;0;0;0;0;0;0;0;0.6989141;-3.211232;0;Jump
0.7242616;-3.950013;1;0;0;0;0;0;0;0;0.7018856;-3.216539;0;Jump
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7048571;-3.22577;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7021683;-3.231634;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.6994796;-3.241422;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.6967909;-3.255133;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.6941022;-3.272769;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.6914135;-3.294329;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.708788;-3.314408;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7261626;-3.338411;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7435371;-3.366338;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7609116;-3.39819;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7782861;-3.433965;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.7938492;-3.483752;0;Shoot
0.6958312;-3.950012;1;0;0;0;0;0;0;0;0.8120343;-3.492711;0;Shoot
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8120343;-3.492711;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8303058;-3.50491;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8485773;-3.521033;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8668488;-3.54108;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8764776;-3.56269;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8861064;-3.588223;0;Jump
0.6958312;-3.950012;0;0;0;0;0;0;0;0;0.8957351;-3.61768;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.8957351;-3.61768;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9053639;-3.651062;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9149927;-3.688367;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9316446;-3.723763;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9482964;-3.763083;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9649483;-3.806327;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9816002;-3.853495;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.998252;-3.904588;0;Jump
0.6958312;-3.950012;0;0;1;0;0;0;0;0;1.00662;-3.956766;0;Shoot
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9968223;-3.94603;0;Shoot
0.6958312;-3.950012;0;0;1;0;0;0;0;0;0.9870246;-3.939217;0;Shoot
0.6958312;-3.950012;0;0;0;1;0;0;0;0;0.9870246;-3.939217;0;Shoot
0.6958312;-3.950012;0;0;0;1;0;0;0;0;0.977227;-3.936328;0;Shoot
0.6958312;-3.950012;0;0;0;1;0;0;0;0;0.9674293;-3.937363;0;Shoot
0.6958312;-3.950012;0;0;0;1;0;0;0;0;0.9678193;-3.952803;0;Shoot
0.6958312;-3.950012;0;0;0;1;0;0;0;0;0.9682093;-3.95199;0;Shoot
0.7242616;-3.950012;0;0;0;1;0;0;0;0;0.9685993;-3.95134;0;Shoot
0.752692;-3.950012;0;0;0;1;0;0;0;0;0.9689893;-3.950819;0;Shoot
0.7811224;-3.950012;0;0;0;1;0;0;0;0;0.9693793;-3.950403;0;Shoot
0.8095528;-3.950012;0;0;0;1;0;0;0;0;0.9650173;-3.947445;0;Shoot
0.8379832;-3.950012;0;0;0;1;0;0;0;0;0.9606553;-3.94841;0;Shoot
0.8511521;-3.950012;0;0;0;1;0;0;0;0;0.9694623;-3.948032;0;Shoot
0.87137;-3.950012;0;0;0;1;0;0;0;0;0.9853451;-3.948753;0;Shoot
0.8949485;-3.950012;0;0;0;1;0;0;0;0;1.005456;-3.95188;0;Shoot
0.9207746;-3.950012;0;0;0;1;0;0;0;0;1.032955;-3.951059;0;Shoot
0.9478632;-3.950012;0;0;0;1;0;0;0;0;1.061383;-3.953723;0;Shoot
0.9756106;-3.950012;0;0;0;1;0;0;0;0;1.090328;-3.960076;0;Shoot
0.998856;-3.950012;0;0;0;1;0;0;0;0;1.114771;-3.946136;0;Shoot
1.024498;-3.950012;0;0;0;1;0;0;0;0;1.141616;-3.935159;0;Shoot
1.051433;-3.950012;0;0;0;1;0;0;0;0;1.165699;-3.941137;0;Shoot
1.078793;-3.950012;0;0;0;1;0;0;0;0;1.190742;-3.950761;0;Shoot
1.103535;-3.950012;0;0;0;1;0;0;0;0;1.213629;-3.950245;0;Shoot
1.128896;-3.950012;0;0;0;1;0;0;0;0;1.237517;-3.949833;0;Shoot
1.128896;-3.950012;0;0;0;0;0;0;0;0;1.237517;-3.949833;0;Shoot
1.128896;-3.950012;0;0;0;0;0;0;0;0;1.237517;-3.949833;1;Shoot
1.148998;-3.950012;0;0;0;0;0;0;0;0;1.26748;-3.949438;1;Shoot
1.171598;-3.950012;0;0;0;0;0;0;0;0;1.292552;-3.948209;1;Shoot
1.195294;-3.950012;0;0;0;0;0;0;0;0;1.317511;-3.950707;1;Shoot
1.21734;-3.950012;0;0;0;0;0;0;0;0;1.340204;-3.94592;1;Shoot
1.240712;-3.950011;0;0;0;0;0;0;0;0;1.363908;-3.944588;1;Punch
1.264794;-3.950011;0;0;0;0;0;0;0;0;1.38816;-3.946929;1;Punch
1.286761;-3.950011;0;0;0;0;0;0;0;0;1.409561;-3.952143;1;Punch
1.309091;-3.950011;0;0;0;0;0;0;0;0;1.431604;-3.954812;1;Punch
1.331605;-3.950011;0;0;0;0;0;0;0;0;1.453968;-3.956179;1;Punch
1.354207;-3.950011;0;0;0;0;0;0;0;0;1.476494;-3.956879;1;Punch
1.376853;-3.950011;0;0;0;0;0;0;0;0;1.499101;-3.957237;1;Punch
1.402167;-3.950011;0;0;0;0;0;0;0;0;1.525173;-3.947253;1;Punch
1.428025;-3.950011;0;0;0;0;0;0;0;0;1.551514;-3.941031;1;Jump
1.454188;-3.950011;0;0;0;0;0;0;0;0;1.577985;-3.938646;1;Punch
1.480524;-3.950011;0;0;0;0;0;0;0;0;1.604518;-3.940139;1;Punch
1.506958;-3.950011;0;0;0;0;0;0;0;0;1.631078;-3.94553;1;Punch
1.528186;-3.875924;0;0;0;0;0;0;0;0;1.651175;-3.950455;1;Punch
1.528186;-3.875924;0;0;0;0;0;0;0;0;1.651175;-3.950455;0;Punch
1.551056;-3.806995;0;0;0;0;0;0;0;0;1.673526;-3.952976;0;Punch
1.57474;-3.742843;0;0;0;0;0;0;0;0;1.696919;-3.954267;0;Punch
1.60474;-3.682614;0;0;0;0;0;0;0;0;1.714559;-3.956219;0;Punch
