X;Y;Attack1;Attack2;Kick;DualAttack;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5233127;-3,117087;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5233127;-3,117087;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5383801;-3,111127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5383801;-3,111127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5383801;-3,111127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5383801;-3,111127;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5534476;-3,109092;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5534476;-3,109092;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5534476;-3,109092;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5654863;-3,110137;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5654863;-3,110137;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,577525;-3,115107;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,577525;-3,115107;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,577525;-3,115107;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,577525;-3,115107;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5895637;-3,124001;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,5895637;-3,124001;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6016024;-3,136818;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6016024;-3,136818;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6136411;-3,15356;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6127124;-3,174624;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6117837;-3,199613;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,610855;-3,228525;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6099263;-3,261361;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6089976;-3,298122;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6152617;-3,340605;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6152617;-3,340605;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6152617;-3,340605;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6215257;-3,387011;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6215257;-3,387011;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6215257;-3,387011;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6277897;-3,437342;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6277897;-3,437342;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6277897;-3,437342;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6340538;-3,491597;0;Jump
-1,256557;-3,945924;0;0;0;0;0;0;0;0;-0,6340538;-3,491597;0;Jump
-1,284988;-3,945924;0;0;0;0;0;0;0;0;-0,6403178;-3,549775;0;Jump
-1,313418;-3,945924;0;0;0;0;0;0;0;0;-0,6458389;-3,596898;0;Jump
-1,341848;-3,945924;0;0;0;0;0;0;0;0;-0,6513599;-3,647945;0;Jump
-1,341848;-3,945924;0;0;0;0;0;0;0;0;-0,6513599;-3,647945;0;Jump
-1,341848;-3,945924;0;0;0;0;0;0;0;0;-0,6513599;-3,647945;0;Jump
-1,370279;-3,945924;0;0;0;0;0;0;0;0;-0,656881;-3,702915;0;Jump
-1,398709;-3,945924;0;0;0;0;0;0;0;0;-0,662402;-3,76181;0;Jump
-1,42714;-3,945924;0;0;0;0;0;0;0;0;-0,6679231;-3,824629;0;Jump
-1,45557;-3,945924;0;0;0;0;0;0;0;0;-0,6681498;-3,897283;0;Jump
-1,484001;-3,945924;0;0;0;0;0;0;0;0;-0,6683766;-3,973861;0;Jump
-1,484001;-3,945924;0;0;0;0;0;0;0;0;-0,6683766;-3,973861;0;Jump
-1,512431;-3,945924;0;0;0;0;0;0;0;0;-0,6686033;-3,889555;0;Jump
-1,512431;-3,945924;0;0;0;0;0;0;0;0;-0,6686033;-3,889555;0;Jump
-1,512431;-3,945924;0;0;0;0;0;0;0;0;-0,6686033;-3,889555;0;Jump
-1,540862;-3,945924;0;0;0;0;0;0;0;0;-0,66883;-3,809174;0;Jump
-1,540862;-3,945924;0;0;0;0;0;0;0;0;-0,66883;-3,809174;0;Jump
-1,540862;-3,945924;0;0;0;0;0;0;0;0;-0,66883;-3,809174;0;Jump
-1,569292;-3,945924;0;0;0;0;0;0;0;0;-0,6690568;-3,732716;0;Jump
-1,597723;-3,945924;0;0;0;0;0;0;0;0;-0,6631706;-3,662616;0;Jump
-1,597723;-3,945924;0;0;0;0;0;0;0;0;-0,6631706;-3,662616;0;Jump
-1,597723;-3,945924;0;0;0;0;0;0;0;0;-0,6631706;-3,662616;0;Jump
-1,626153;-3,945924;0;0;0;0;0;0;0;0;-0,6572845;-3,59644;0;Jump
-1,626153;-3,945924;0;0;0;0;0;0;0;0;-0,6572845;-3,59644;0;Jump
-1,626153;-3,945924;0;0;0;0;0;0;0;0;-0,6572845;-3,59644;0;Jump
-1,626153;-3,945924;0;0;0;0;0;0;0;0;-0,6572845;-3,59644;0;Jump
-1,654584;-3,945924;0;0;0;0;0;0;0;0;-0,6513984;-3,534189;0;Jump
-1,654584;-3,945924;0;0;0;0;0;0;0;0;-0,6513984;-3,534189;0;Jump
-1,654584;-3,945924;0;0;0;0;0;0;0;0;-0,6513984;-3,534189;0;Jump
-1,683014;-3,945924;0;0;0;0;0;0;0;0;-0,6455122;-3,475861;0;Jump
-1,683014;-3,945924;0;0;0;0;0;0;0;0;-0,6455122;-3,475861;0;Jump
-1,683014;-3,945924;0;0;0;0;0;0;0;0;-0,6455122;-3,475861;0;Jump
-1,713014;-3,869848;0;0;0;0;0;0;0;0;-0,6396261;-3,421457;0;Jump
-1,713014;-3,869848;0;0;0;0;0;0;0;0;-0,6396261;-3,421457;0;Jump
-1,713014;-3,869848;0;0;0;0;0;0;0;0;-0,6396261;-3,421457;0;Jump
-1,713014;-3,869848;0;0;0;0;0;0;0;0;-0,6396261;-3,421457;0;Jump
-1,743014;-3,797696;0;0;0;0;0;0;0;0;-0,6439334;-3,370714;0;Jump
-1,773014;-3,729468;0;0;0;0;0;0;0;0;-0,6482406;-3,323894;0;Jump
-1,803014;-3,665164;0;0;0;0;0;0;0;0;-0,6525479;-3,280999;0;Jump
-1,833014;-3,604784;0;0;0;0;0;0;0;0;-0,6568552;-3,242028;0;Jump
-1,863014;-3,548328;0;0;0;0;0;0;0;0;-0,6611624;-3,20698;0;Jump
-1,893014;-3,495796;0;0;0;0;0;0;0;0;-0,6689779;-3,181575;0;Jump
-1,923014;-3,447188;0;0;0;0;0;0;0;0;-0,6767934;-3,160093;0;Jump
-1,923014;-3,447188;0;0;0;0;0;0;0;0;-0,6767934;-3,160093;0;Jump
-1,923014;-3,447188;0;0;0;0;0;0;0;0;-0,6767934;-3,160093;0;Jump
-1,953014;-3,402504;0;0;0;0;0;0;0;0;-0,6846089;-3,142536;0;Jump
-1,953014;-3,402504;0;0;0;0;0;0;0;0;-0,6846089;-3,142536;0;Jump
-1,953014;-3,402504;0;0;0;0;0;0;0;0;-0,6846089;-3,142536;0;Jump
-1,983014;-3,361744;0;0;0;0;0;0;0;0;-0,6924244;-3,128902;0;Jump
-1,983014;-3,361744;0;0;0;0;0;0;0;0;-0,6924244;-3,128902;0;Jump
-1,983014;-3,361744;0;0;0;0;0;0;0;0;-0,6924244;-3,128902;0;Jump
-1,983014;-3,361744;0;0;0;0;0;0;0;0;-0,6924244;-3,128902;0;Jump
-2,013014;-3,324908;0;0;0;0;0;0;0;0;-0,7002398;-3,119193;0;Jump
-2,013014;-3,324908;0;0;0;0;0;0;0;0;-0,7002398;-3,119193;0;Jump
-2,043014;-3,291996;0;0;0;0;0;0;0;0;-0,7130832;-3,115443;0;Jump
-2,043014;-3,291996;0;0;0;0;0;0;0;0;-0,7130832;-3,115443;0;Jump
-2,043014;-3,291996;0;0;0;0;0;0;1;0;-0,7130832;-3,115443;0;Jump
-2,073014;-3,263008;0;0;0;0;0;0;1;0;-0,7259266;-3,115617;0;Jump
-2,103014;-3,237944;0;0;0;0;0;0;1;0;-0,7387699;-3,119715;0;Jump
-2,133014;-3,216804;0;0;0;0;0;0;1;0;-0,7516133;-3,127738;0;Jump
-2,193014;-3,186296;0;0;0;0;0;0;1;0;-0,7724733;-3,147698;0;Jump
-2,193014;-3,171484;0;0;0;0;0;0;1;0;-0,7885066;-3,175498;0;Jump
-2,193014;-3,172368;0;0;0;0;0;0;1;0;-0,8045399;-3,218995;0;Jump
-2,193014;-3,188947;0;0;0;0;0;0;1;0;-0,8364311;-3,307333;0;Jump
-2,193014;-3,221223;0;0;0;0;0;0;1;0;-0,8683224;-3,411368;0;Jump
-2,193014;-3,269195;0;0;0;0;0;0;1;0;-0,8815422;-3,523243;0;Jump
-2,193014;-3,370583;0;0;0;0;0;0;1;0;-0,8733649;-3,708705;0;Jump
-2,193014;-3,507287;0;0;0;0;0;0;1;0;-0,8855121;-3,91652;0;Jump
-2,193014;-3,679307;0;0;0;0;0;0;1;0;-0,9078217;-3,831402;0;Jump
-2,193014;-3,886643;0;0;0;0;0;0;1;0;-0,9449162;-3,633789;0;Jump
-2,193014;-3,954469;0;0;0;0;0;0;1;0;-1,004812;-3,408142;0;Jump
-2,193014;-3,952297;0;0;0;0;0;0;0;0;-1,057561;-3,267285;0;Jump
-2,193014;-3,951185;0;0;0;0;0;0;0;0;-1,055824;-3,177462;0;Jump
-2,193014;-3,950615;0;0;0;0;0;0;0;0;-1,058726;-3,113953;0;Jump
-2,193014;-3,950324;0;0;0;0;0;0;0;0;-1,070906;-3,067758;0;Jump
-2,253014;-3,802096;0;0;0;0;0;0;0;0;-1,082574;-3,071261;0;Jump
-2,283014;-3,733868;0;0;0;0;0;0;0;0;-1,090182;-3,086239;0;Jump
-2,313014;-3,669564;0;0;0;0;0;0;0;0;-1,09779;-3,10514;0;Jump
-2,343014;-3,609184;0;0;0;0;0;0;0;0;-1,105398;-3,127966;0;Jump
-2,373013;-3,552728;0;0;0;0;0;0;0;0;-1,113005;-3,154716;0;Jump
-2,373013;-3,552728;0;0;0;0;0;0;0;0;-1,113005;-3,154716;0;Jump
-2,403013;-3,500196;0;0;0;0;0;0;0;0;-1,114381;-3,194041;0;Jump
-2,403013;-3,500196;0;0;0;0;0;0;0;0;-1,114381;-3,194041;0;Jump
-2,403013;-3,500196;0;0;0;0;0;0;0;0;-1,114381;-3,194041;0;Jump
-2,433013;-3,451588;0;0;0;0;0;0;0;0;-1,115756;-3,237291;0;Jump
-2,463013;-3,406904;0;0;0;0;0;0;0;0;-1,117131;-3,284464;0;Jump
-2,493013;-3,366144;0;0;0;0;0;0;0;0;-1,118506;-3,335562;0;Jump
-2,523013;-3,329308;0;0;0;0;0;0;0;0;-1,119881;-3,390583;0;Jump
-2,553013;-3,296396;0;0;0;0;0;0;0;0;-1,134085;-3,445034;0;Jump
-2,553013;-3,296396;0;0;0;0;0;0;0;0;-1,134085;-3,445034;0;Jump
-2,553013;-3,296396;0;0;0;0;0;0;1;0;-1,134085;-3,445034;0;Jump
-2,583013;-3,267408;0;0;0;0;0;0;1;0;-1,148289;-3,503409;0;Jump
-2,613013;-3,242344;0;0;0;0;0;0;1;0;-1,162493;-3,565708;0;Jump
-2,643013;-3,221204;0;0;0;0;0;0;1;0;-1,176697;-3,631931;0;Jump
-2,673013;-3,203988;0;0;0;0;0;0;1;0;-1,190901;-3,702077;0;Jump
-2,703013;-3,190696;0;0;0;0;0;0;1;0;-1,185262;-3,784552;0;Jump
-2,703013;-3,181328;0;0;0;0;0;0;1;0;-1,179624;-3,87095;0;Jump
-2,703013;-3,175884;0;0;0;0;0;0;1;0;-1,173985;-3,961272;0;Jump
-2,703013;-3,174364;0;0;0;0;0;0;1;0;-1,168347;-3,898559;0;Jump
-2,643013;-3,183095;0;0;0;0;0;0;1;0;-1,168317;-3,774522;0;Jump
-2,583013;-3,207523;0;0;0;0;0;0;1;0;-1,179533;-3,6558;0;Jump
-2,523013;-3,247647;0;0;0;0;0;0;1;0;-1,190749;-3,552774;0;Jump
-2,463013;-3,303467;0;0;0;0;0;0;1;0;-1,203064;-3,454117;0;Jump
-2,463013;-3,374983;0;0;0;0;0;0;1;0;-1,215379;-3,371155;0;Jump
-2,463013;-3,462195;0;0;0;0;0;0;1;0;-1,230631;-3,294419;0;Jump
-2,463013;-3,622443;0;0;0;0;0;0;1;0;-1,257914;-3,194539;0;Jump
-2,373013;-3,818007;0;0;0;0;0;0;1;0;-1,248217;-3,14672;0;Jump
-2,313014;-3,959227;0;0;0;0;0;0;1;0;-1,220031;-3,14259;0;Jump
-2,232431;-3,954733;0;0;0;0;0;0;0;0;-1,258114;-3,185671;0;Jump
-2,232431;-3,951949;1;0;0;0;0;0;0;0;-1,292056;-3,277068;0;Jump
-2,232431;-3,951007;1;0;0;0;0;0;0;0;-1,304887;-3,371082;0;Protect
-2,232431;-3,950525;1;0;0;0;0;0;0;0;-1,332201;-3,529845;0;Shoot
-2,232431;-3,950342;1;0;0;0;0;0;0;0;-1,35041;-3,655307;0;Shoot
-2,232431;-3,950184;1;0;0;0;0;0;0;0;-1,399613;-3,874384;0;Protect
-2,232431;-3,950103;1;0;0;0;0;0;0;0;-1,43792;-3,952233;0;Protect
-2,232431;-3,950073;0;0;0;0;0;0;0;0;-1,448933;-3,949395;0;Protect
-2,232431;-3,950053;1;0;0;0;0;0;0;0;-1,459945;-3,94679;0;Protect
-2,232431;-3,950046;1;0;0;0;0;0;0;0;-1,46559;-3,941243;0;Protect
-2,232431;-3,950041;1;0;0;0;0;0;0;0;-1,471234;-3,93962;0;Protect
-2,232431;-3,950036;1;0;0;0;0;0;0;0;-1,476879;-3,94192;0;Protect
-2,232431;-3,95003;1;0;0;0;0;0;0;0;-1,488168;-3,958293;0;Protect
-2,232431;-3,950026;1;0;0;0;0;0;0;0;-1,49765;-3,95724;0;Protect
-2,232431;-3,950024;1;0;0;0;0;0;0;0;-1,502391;-3,956977;0;Protect
-2,232431;-3,950023;1;0;0;0;0;0;0;0;-1,507132;-3,956809;0;Protect
-2,232431;-3,950022;1;0;0;0;0;0;0;0;-1,511873;-3,956701;0;Protect
-2,232431;-3,950021;1;0;0;0;0;0;0;0;-1,509033;-3,952156;0;Protect
-2,232431;-3,950021;1;0;0;0;0;0;0;0;-1,506193;-3,948208;0;Protect
-2,232431;-3,95002;1;0;0;0;0;0;0;0;-1,503352;-3,948184;0;Protect
-2,232431;-3,95002;1;0;0;0;0;0;0;0;-1,500512;-3,952084;0;Protect
-2,232431;-3,95002;1;0;0;0;0;0;0;0;-1,497672;-3,948136;0;Protect
-2,232431;-3,950019;1;0;0;0;0;0;0;0;-1,501715;-3,947859;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,515165;-3,945055;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,507549;-3,957408;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,549953;-3,957887;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,562005;-3,956314;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,573095;-3,938025;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,580489;-3,945452;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,628565;-3,956103;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,660616;-3,956957;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,680616;-3,953208;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,700616;-3,950208;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,720616;-3,947318;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,740616;-3,948353;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760616;-3,945463;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760616;-3,945463;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760321;-3,941092;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760321;-3,941092;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760321;-3,941092;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760321;-3,941092;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760027;-3,940646;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760027;-3,940646;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,760027;-3,940646;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,759732;-3,944123;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,759438;-3,951524;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,759144;-3,96285;0;Protect
-2,232431;-3,950019;0;0;0;0;0;0;0;0;-1,777661;-3,960341;0;Protect
